****** Levels
 3.29038787E+15      9.    2  'O I  3Pe 1'  0   0.  0
 2.81702852E+15      5.    2  'O I  1De 1'  0   0.  0
 2.27967737E+15      1.    2  'O I  1Se 1'  0   0.  0
 1.08127828E+15      5.    3  'O I  5So 1'  0   0.  -104
 9.90540926E+14      3.    3  'O I  3So 1'  0   0.  -104
 6.95731753E+14     15.    3  'O I  5Pe 1'  0   0.  -104
 6.35720524E+14      9.    3  'O I  3Pe 2'  0   0.  -104
 4.30497356E+14      5.    4  'O I  5So 2'  0   0.  -104
 4.08061387E+14      3.    4  'O I  3So 2'  0   0.  -104
 3.72216529E+14     25.    4  'O I  5Do 1'  0   0.  -104
 3.70186587E+14     15.    4  'O I  3Do 1'  0   0.  -104
 3.22054901E+14     15.    4  'O I  5Pe 2'  0   0.  -104
 3.04457783E+14      9.    4  'O I  3Pe 3'  0   0.  -104
 2.20845893E+14     63.    5  'O I +3__ 1'  0   0.  -104
 2.15093623E+14      5.    5  'O I  1Do 1'  0   0.  -104
 2.05464910E+14     80.    5  'O I +5__ 2'  0   0.  -104
 1.31317786E+14     80.    6  'O I +5__ 3'  0   0.  -104
 1.30170376E+14     48.    6  'O I +3__ 4'  0   0.  -104
 8.14576031E+13    145.    7  'O I +5__ 5'  0   0.  -104
 8.09418715E+13     87.    7  'O I +3__ 6'  0   0.  -104
 4.39505178E+13    240.    9  'O I +5__ 7'  0   0.  -104
 4.36355004E+13    144.    9  'O I +3__ 8'  0   0.  -104
****** Continuum transitions
   5  11   0   0   4      0      0   0.000E+00   5.000E-02
   5  12   0   0   4      0      0   0.000E+00   5.000E-02
   5  13  -1   0   1      0      0   7.667E-03   2.000E-01
  F  1  7  0.  0.
   5  14  -1   0   1      0      0   5.433E-04   2.000E-01
  F  1  7  0.  0.
   5  15   0   0   4      0      0   0.000E+00   5.000E-02
   5  16   0   0   4      0      0   0.000E+00   5.000E-02
   5  17   0   0   4      0      0   0.000E+00   5.000E-02
   5  18  -1   0   1      0      0   6.100E-05   2.000E-01
  F  1  7  0.  0.
   5  19   0   0   4      0      0   0.000E+00   5.000E-02
   5  20  -1   0   1      0      0   5.900E-06   2.000E-01
  F  1  7  0.  0.
   5  21   0   0   4      0      0   0.000E+00   5.000E-02
   5  22  -1   0   1      0      0   1.965E-06   2.000E-01
  F  1  7  0.  0.
   6   7   0   0   4      0      0   0.000E+00   5.000E-02
   6   8  -1   0   1      0      0   1.633E-01   2.000E-01
  F  1  7  0.  0.
   6   9   0   0   4      0      0   0.000E+00   5.000E-02
   6  10  -1   0   1      0      0   9.267E-01   2.000E-01
  F  1  7  0.  0.
   6  11   0   0   4      0      0   0.000E+00   5.000E-02
   6  12   0   0   4      0      0   0.000E+00   5.000E-02
   6  13   0   0   4      0      0   0.000E+00   5.000E-02
   6  14   0   0   4      0      0   0.000E+00   5.000E-02
   6  15   0   0   4      0      0   0.000E+00   5.000E-02
   6  16  -1   0   1      0      0   8.947E-02   2.000E-01
  F  1  7  0.  0.
   6  17  -1   0   1      0      0   2.452E-02   2.000E-01
  F  1  7  0.  0.
   6  18   0   0   4      0      0   0.000E+00   5.000E-02
   6  19  -1   0   1      0      0   1.579E-02   2.000E-01
  F  1  7  0.  0.
   6  20   0   0   4      0      0   0.000E+00   5.000E-02
   6  21  -1   0   1      0      0   6.761E-03   2.000E-01
  F  1  7  0.  0.
   6  22   0   0   4      0      0   0.000E+00   5.000E-02
   7   8   0   0   4      0      0   0.000E+00   5.000E-02
   7   9  -1   0   1      0      0   1.833E-01   2.000E-01
  F  1  7  0.  0.
   7  10   0   0   4      0      0   0.000E+00   5.000E-02
   7  11  -1   0   1      0      0   9.644E-01   2.000E-01
  F  1  7  0.  0.
   7  12   0   0   4      0      0   0.000E+00   5.000E-02
   7  13   0   0   4      0      0   0.000E+00   5.000E-02
   7  14  -1   0   1      0      0   5.831E-02   2.000E-01
  F  1  7  0.  0.
   7  15   0   0   4      0      0   0.000E+00   5.000E-02
   7  16   0   0   4      0      0   0.000E+00   5.000E-02
   7  17   0   0   4      0      0   0.000E+00   5.000E-02
   7  18  -1   0   1      0      0   1.357E-02   2.000E-01
  F  1  7  0.  0.
   7  19   0   0   4      0      0   0.000E+00   5.000E-02
   7  20  -1   0   1      0      0   8.011E-03   2.000E-01
  F  1  7  0.  0.
   7  21   0   0   4      0      0   0.000E+00   5.000E-02
   7  22  -1   0   1      0      0   3.260E-03   2.000E-01
  F  1  7  0.  0.
   8   9   0   0   4      0      0   0.000E+00   5.000E-02
   8  10   0   0   4      0      0   0.000E+00   5.000E-02
   8  11   0   0   4      0      0   0.000E+00   5.000E-02
   8  12  -1   0   1      0      0   1.454E+00   7.000E-01
  F  1  7  0.  0.
   8  13   0   0   4      0      0   0.000E+00   5.000E-02
   8  14   0   0   4      0      0   0.000E+00   5.000E-02
   8  15   0   0   4      0      0   0.000E+00   5.000E-02
   8  16  -1   0   1      0      0   1.532E-02   2.000E-01
  F  1  7  0.  0.
   8  17  -1   0   1      0      0   1.822E-03   2.000E-01
  F  1  7  0.  0.
   8  18   0   0   4      0      0   0.000E+00   5.000E-02
   8  19  -1   0   1      0      0   4.440E-04   2.000E-01
  F  1  7  0.  0.
   8  20   0   0   4      0      0   0.000E+00   5.000E-02
   8  21  -1   0   1      0      0   2.580E-04   2.000E-01
  F  1  7  0.  0.
   8  22   0   0   4      0      0   0.000E+00   5.000E-02
   9  10   0   0   4      0      0   0.000E+00   5.000E-02
   9  11   0   0   4      0      0   0.000E+00   5.000E-02
   9  12   0   0   4      0      0   0.000E+00   5.000E-02
   9  13  -1   0   1      0      0   1.503E+00   7.000E-01
  F  1  7  0.  0.
   9  14  -1   0   1      0      0   2.140E-02   2.000E-01
  F  1  7  0.  0.
   9  15   0   0   4      0      0   0.000E+00   5.000E-02
   9  16   0   0   4      0      0   0.000E+00   5.000E-02
   9  17   0   0   4      0      0   0.000E+00   5.000E-02
   9  18  -1   0   1      0      0   2.830E-03   2.000E-01
  F  1  7  0.  0.
   9  19   0   0   4      0      0   0.000E+00   5.000E-02
   9  20  -1   0   1      0      0   7.167E-04   2.000E-01
  F  1  7  0.  0.
   9  21   0   0   4      0      0   0.000E+00   5.000E-02
   9  22  -1   0   1      0      0   4.117E-04   2.000E-01
  F  1  7  0.  0.
  10  11   0   0   4      0      0   0.000E+00   5.000E-02
  10  12  -1   0   1      0      0   1.584E-01   7.000E-01
  F  1  7  0.  0.
  10  13   0   0   4      0      0   0.000E+00   5.000E-02
  10  14   0   0   4      0      0   0.000E+00   5.000E-02
  10  15   0   0   4      0      0   0.000E+00   5.000E-02
  10  16  -1   0   1      0      0   9.929E-01   2.000E-01
  F  1  7  0.  0.
  10  17  -1   0   1      0      0   1.603E-01   2.000E-01
  F  1  7  0.  0.
  10  18   0   0   4      0      0   0.000E+00   5.000E-02
  10  19  -1   0   1      0      0   8.308E-02   2.000E-01
  F  1  7  0.  0.
  10  20   0   0   4      0      0   0.000E+00   5.000E-02
  10  21  -1   0   1      0      0   3.154E-02   2.000E-01
  F  1  7  0.  0.
  10  22   0   0   4      0      0   0.000E+00   5.000E-02
  11  12   0   0   4      0      0   0.000E+00   5.000E-02
  11  13  -1   0   1      0      0   1.820E-01   7.000E-01
  F  1  7  0.  0.
  11  14  -1   0   1      0      0   1.011E+00   2.000E-01
  F  1  7  0.  0.
  11  15   0   0   4      0      0   0.000E+00   5.000E-02
  11  16   0   0   4      0      0   0.000E+00   5.000E-02
  11  17   0   0   4      0      0   0.000E+00   5.000E-02
  11  18  -1   0   1      0      0   1.590E-01   2.000E-01
  F  1  7  0.  0.
  11  19   0   0   4      0      0   0.000E+00   5.000E-02
  11  20  -1   0   1      0      0   8.105E-02   2.000E-01
  F  1  7  0.  0.
  11  21   0   0   4      0      0   0.000E+00   5.000E-02
  11  22  -1   0   1      0      0   3.055E-02   2.000E-01
  F  1  7  0.  0.
  12  13   0   0   4      0      0   0.000E+00   5.000E-02
  12  14   0   0   4      0      0   0.000E+00   5.000E-02
  12  15   0   0   4      0      0   0.000E+00   5.000E-02
  12  16  -1   0   1      0      0   1.410E+00   2.000E-01
  F  1  7  0.  0.
  12  17  -1   0   1      0      0   1.487E-01   2.000E-01
  F  1  7  0.  0.
  12  18   0   0   4      0      0   0.000E+00   5.000E-02
  12  19  -1   0   1      0      0   6.652E-02   2.000E-01
  F  1  7  0.  0.
  12  20   0   0   4      0      0   0.000E+00   5.000E-02
  12  21  -1   0   1      0      0   2.279E-02   2.000E-01
  F  1  7  0.  0.
  12  22   0   0   4      0      0   0.000E+00   5.000E-02
  13  14  -1   0   1      0      0   1.544E+00   2.000E-01
  F  1  7  0.  0.
  13  15   0   0   4      0      0   0.000E+00   5.000E-02
  13  16   0   0   4      0      0   0.000E+00   5.000E-02
  13  17   0   0   4      0      0   0.000E+00   5.000E-02
  13  18  -1   0   1      0      0   1.168E-01   2.000E-01
  F  1  7  0.  0.
  13  19   0   0   4      0      0   0.000E+00   5.000E-02
  13  20  -1   0   1      0      0   4.567E-02   2.000E-01
  F  1  7  0.  0.
  13  21   0   0   4      0      0   0.000E+00   5.000E-02
  13  22  -1   0   1      0      0   1.431E-02   2.000E-01
  F  1  7  0.  0.
  14  15   0   0   4      0      0   0.000E+00   5.000E-02
  14  16   0   0   4      0      0   0.000E+00   5.000E-02
  14  17   0   0   4      0      0   0.000E+00   5.000E-02
  14  18  -1   0   1      0      0   4.872E-01   2.000E-01
  F  1  7  0.  0.
  14  19   0   0   4      0      0   0.000E+00   5.000E-02
  14  20  -1   0   1      0      0   9.366E-02   2.000E-01
  F  1  7  0.  0.
  14  21   0   0   4      0      0   0.000E+00   5.000E-02
  14  22  -1   0   1      0      0   2.380E-02   2.000E-01
  F  1  7  0.  0.
  15  16   0   0   4      0      0   0.000E+00   5.000E-02
  15  17   0   0   4      0      0   0.000E+00   5.000E-02
  15  18   0   0   4      0      0   0.000E+00   5.000E-02
  15  19   0   0   4      0      0   0.000E+00   5.000E-02
  15  20   0   0   4      0      0   0.000E+00   5.000E-02
  15  21   0   0   4      0      0   0.000E+00   5.000E-02
  15  22   0   0   4      0      0   0.000E+00   5.000E-02
  16  17  -1   0   1      0      0   5.928E-01   2.000E-01
  F  1  7  0.  0.
  16  18   0   0   4      0      0   0.000E+00   5.000E-02
  16  19  -1   0   1      0      0   1.307E-01   2.000E-01
  F  1  7  0.  0.
  16  20   0   0   4      0      0   0.000E+00   5.000E-02
  16  21  -1   0   1      0      0   3.429E-02   2.000E-01
  F  1  7  0.  0.
  16  22   0   0   4      0      0   0.000E+00   5.000E-02
  17  18   0   0   4      0      0   0.000E+00   5.000E-02
  17  19  -1   0   1      0      0   7.453E-01   2.000E-01
  F  1  7  0.  0.
  17  20   0   0   4      0      0   0.000E+00   5.000E-02
  17  21  -1   0   1      0      0   7.461E-02   2.000E-01
  F  1  7  0.  0.
  17  22   0   0   4      0      0   0.000E+00   5.000E-02
  18  19   0   0   4      0      0   0.000E+00   5.000E-02
  18  20  -1   0   1      0      0   8.004E-01   2.000E-01
  F  1  7  0.  0.
  18  21   0   0   4      0      0   0.000E+00   5.000E-02
  18  22  -1   0   1      0      0   7.048E-02   2.000E-01
  F  1  7  0.  0.
  19  20   0   0   4      0      0   0.000E+00   5.000E-02
  19  21  -1   0   1      0      0   5.475E-01   2.000E-01
  F  1  7  0.  0.
  19  22   0   0   4      0      0   0.000E+00   5.000E-02
  20  21   0   0   4      0      0   0.000E+00   5.000E-02
  20  22  -1   0   1      0      0   5.760E-01   2.000E-01
  F  1  7  0.  0.
  21  22   0   0   4      0      0   0.000E+00   5.000E-02
