****** Levels
 4.63000025E+14     13.    8  'Si+2  1Ie 2'  0   0.  -106
 4.63000024E+14     39.    8  'Si+2  3Ie 2'  0   0.  -106
 4.62779841E+14     15.    8  'Si+2  1Ko 1'  0   0.  -106
 4.62779840E+14     45.    8  'Si+2  3Ko 1'  0   0.  -106
 4.60848548E+14      5.    8  'Si+2  1De 8'  0   0.  -106
 4.58190232E+14      7.    8  'Si+2  1Fo 6'  0   0.  -106
 4.31901710E+14      9.    8  'Si+2  3Po 9'  0   0.  -106
 4.29368451E+14      3.    8  'Si+2  1Po 9'  0   0.  -106
 3.81440072E+14     15.    8  'Si+2  3De 8'  0   0.  -106
 3.77452832E+14      1.    8  'Si+2  1Se 9'  0   0.  -106
 3.68974768E+14     21.    8  'Si+2  3Fo 7'  0   0.  -106
 3.68461855E+14      5.    8  'Si+2  1De 9'  0   0.  -106
 3.68323678E+14      3.    9  'Si+2  3Se 8'  0   0.  -106
 3.68310558E+14     27.    9  'Si+2  3Ge 5'  0   0.  -106
 3.67915656E+14      9.    9  'Si+2  1Ge 5'  0   0.  -106
 3.66257431E+14     11.    9  'Si+2  1Ho 4'  0   0.  -106
 3.66257430E+14     33.    9  'Si+2  3Ho 4'  0   0.  -106
 3.65810082E+14     13.    9  'Si+2  1Ie 3'  0   0.  -106
 3.65810081E+14     39.    9  'Si+2  3Ie 3'  0   0.  -106
 3.65648954E+14     15.    9  'Si+2  1Ko 2'  0   0.  -106
 3.65648953E+14     45.    9  'Si+2  3Ko 2'  0   0.  -106
 3.65586643E+14     17.    9  'Si+2  1Le 1'  0   0.  -106
 3.65586642E+14     51.    9  'Si+2  3Le 1'  0   0.  -106
 3.63520428E+14      7.    9  'Si+2  1Fo 7'  0   0.  -106
 3.43788476E+14      9.    9  'Si+2  3Po10'  0   0.  -106
 3.42334462E+14      3.    9  'Si+2  1Po10'  0   0.  -106
 3.34580133E+14      1.    9  'Si+2  1Se10'  0   0.  -106
 3.06918665E+14     15.    9  'Si+2  3De 9'  0   0.  -106
 3.01512576E+14      5.    9  'Si+2  1De10'  0   0.  -106
 2.98463116E+14     21.    9  'Si+2  3Fo 8'  0   0.  -106
 2.98115995E+14      3.   10  'Si+2  3Se 9'  0   0.  -106
 2.97982516E+14      9.   10  'Si+2  1Ge 6'  0   0.  -106
 2.97968456E+14     27.   10  'Si+2  3Ge 6'  0   0.  -106
 2.97066748E+14     11.   10  'Si+2  1Ho 5'  0   0.  -106
 2.97066747E+14     33.   10  'Si+2  3Ho 5'  0   0.  -106
 2.96737915E+14     13.   10  'Si+2  1Ie 4'  0   0.  -106
 2.96737914E+14     39.   10  'Si+2  3Ie 4'  0   0.  -106
 2.96573498E+14     15.   10  'Si+2  1Ko 3'  0   0.  -106
 2.96573497E+14     45.   10  'Si+2  3Ko 3'  0   0.  -106
 2.96474647E+14     17.   10  'Si+2  1Le 2'  0   0.  -106
